"IP","SoftwareVersion","UUID","Uptime","batteries__Voltage","batteries__Wear","batteries__current","batteries__id","batteries__microswitch","batteries__present","batteries__rgb","batteries__solenoid","batteries__temp","batteries__uuid","id","date"
"10.0.0.45.","MILI v0.0.0a","756111441902","87124182","3991.199951171875","0","389.28570556640625","0","True","True","0","False","49.26686096191406","3735928559","1676381078857","1676381078857"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3951.60009765625","0","596.4285888671875","3","True","True","0","False","62.46334457397461","45067","",""
"","","","","3700.800048828125","0","125","4","True","True","0","False","39.88269805908203","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87139380","3993.60009765625","0","385.71429443359375","0","True","True","0","False","49.413490295410156","3735928559","1676381094113","1676381094113"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3951.60009765625","0","592.8571166992188","3","True","True","0","False","60.70381164550781","45067","",""
"","","","","3700.800048828125","0","125","4","True","True","0","False","39.88269805908203","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87154579","3994.800048828125","0","392.8571472167969","0","True","True","0","False","49.26686096191406","3735928559","1676381109272","1676381109272"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3950.39990234375","0","592.8571166992188","3","True","True","0","False","61.43695068359375","45067","",""
"","","","","3702","0","132.14285278320312","4","True","True","0","False","40.029327392578125","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87169779","3996","0","385.71429443359375","0","True","True","0","False","49.26686096191406","3735928559","1676381124424","1676381124424"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3951.60009765625","0","592.8571166992188","3","True","True","0","False","62.17008972167969","45067","",""
"","","","","3702","0","132.14285278320312","4","True","True","0","False","40.029327392578125","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87184978","3996","0","385.71429443359375","0","True","True","0","False","49.413490295410156","3735928559","1676381139682","1676381139682"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3954","0","596.4285888671875","3","True","True","0","False","60.26393127441406","45067","",""
"","","","","3702","0","132.14285278320312","4","True","True","0","False","40.17595291137695","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87200177","3998.39990234375","0","392.8571472167969","0","True","True","0","False","49.413490295410156","3735928559","1676381154842","1676381154842"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3955.199951171875","0","600","3","True","True","0","False","62.46334457397461","45067","",""
"","","","","3703.199951171875","0","132.14285278320312","4","True","True","0","False","40.17595291137695","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87215376","3999.60009765625","0","389.28570556640625","0","True","True","0","False","49.26686096191406","3735928559","1676381170095","1676381170095"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3954","0","596.4285888671875","3","True","True","0","False","61.14369583129883","45067","",""
"","","","","3703.199951171875","0","132.14285278320312","4","True","True","0","False","40.17595291137695","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87230575","3999.60009765625","0","392.8571472167969","0","True","True","0","False","49.413490295410156","3735928559","1676381185262","1676381185262"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3955.199951171875","0","596.4285888671875","3","True","True","0","False","61.43695068359375","45067","",""
"","","","","3703.199951171875","0","128.57142639160156","4","True","True","0","False","40.17595291137695","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87245774","4002","0","392.8571472167969","0","True","True","0","False","49.413490295410156","3735928559","1676381200508","1676381200508"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3955.199951171875","0","596.4285888671875","3","True","True","0","False","62.17008972167969","45067","",""
"","","","","3703.199951171875","0","132.14285278320312","4","True","True","0","False","40.32258224487305","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87260850","4003.199951171875","0","392.8571472167969","0","True","True","0","False","49.413490295410156","3735928559","1676381215561","1676381215561"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3957.60009765625","0","596.4285888671875","3","True","True","0","False","60.557186126708984","45067","",""
"","","","","3704.39990234375","0","132.14285278320312","4","True","True","0","False","40.469207763671875","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87275947","4005.60009765625","0","396.4285583496094","0","True","True","0","False","49.70674514770508","3735928559","1676381230617","1676381230617"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3958.800048828125","0","603.5714111328125","3","True","True","0","False","62.90322494506836","45067","",""
"","","","","3704.39990234375","0","132.14285278320312","4","True","True","0","False","40.32258224487305","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87291146","4005.60009765625","0","389.28570556640625","0","True","True","0","False","49.413490295410156","3735928559","1676381245872","1676381245872"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3961.199951171875","0","603.5714111328125","3","True","True","0","False","60.41055679321289","45067","",""
"","","","","3705.60009765625","0","132.14285278320312","4","True","True","0","False","40.469207763671875","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87306345","4008","0","400","0","True","True","0","False","49.26686096191406","3735928559","1676381261027","1676381261027"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3961.199951171875","0","603.5714111328125","3","True","True","0","False","62.17008972167969","45067","",""
"","","","","3705.60009765625","0","135.7142791748047","4","True","True","0","False","40.32258224487305","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87321544","4009.199951171875","0","396.4285583496094","0","True","True","0","False","49.413490295410156","3735928559","1676381276268","1676381276268"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3960","0","600","3","True","True","0","False","61.73020553588867","45067","",""
"","","","","3706.800048828125","0","135.7142791748047","4","True","True","0","False","40.469207763671875","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87336743","4009.199951171875","0","396.4285583496094","0","True","True","0","False","49.26686096191406","3735928559","1676381291439","1676381291439"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3960","0","592.8571166992188","3","True","True","0","False","61.43695068359375","45067","",""
"","","","","3706.800048828125","0","135.7142791748047","4","True","True","0","False","40.469207763671875","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87351943","3998.39990234375","0","364.28570556640625","0","True","True","0","False","48.97360610961914","3735928559","1676381306595","1676381306595"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3949.199951171875","0","560.7142944335938","3","True","True","0","False","62.316715240478516","45067","",""
"","","","","3698.39990234375","0","114.28571319580078","4","True","True","0","False","40.029327392578125","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87367143","3999.60009765625","0","364.28570556640625","0","True","True","0","False","48.82698059082031","3735928559","1676381321852","1676381321852"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3949.199951171875","0","560.7142944335938","3","True","True","0","False","59.82404708862305","45067","",""
